Date,High,Low,Open,Close,Volume,Adj Close
2018-09-03,22820.48046875,22684.4296875,22819.169921875,22707.380859375,49900.0,22707.380859375
2018-09-04,22753.1796875,22612.150390625,22740.05078125,22696.900390625,52300.0,22696.900390625
2018-09-05,22692.25,22570.51953125,22663.80078125,22580.830078125,65400.0,22580.830078125
2018-09-06,22535.33984375,22416.630859375,22458.970703125,22487.939453125,62200.0,22487.939453125
2018-09-07,22372.890625,22172.900390625,22351.83984375,22307.060546875,69800.0,22307.060546875
2018-09-10,22396.880859375,22249.609375,22253.650390625,22373.08984375,55700.0,22373.08984375
2018-09-11,22667.849609375,22457.099609375,22469.779296875,22664.689453125,76500.0,22664.689453125
2018-09-12,22709.369140625,22522.169921875,22702.7109375,22604.609375,79800.0,22604.609375
2018-09-13,22858.41015625,22643.880859375,22657.94921875,22821.3203125,75000.0,22821.3203125
2018-09-14,23105.279296875,22965.48046875,23035.779296875,23094.669921875,102700.0,23094.669921875
2018-09-18,23481.529296875,23039.259765625,23042.189453125,23420.5390625,90600.0,23420.5390625
2018-09-19,23842.05078125,23672.51953125,23754.9609375,23672.51953125,93600.0,23672.51953125
2018-09-20,23781.75,23582.150390625,23752.7890625,23674.9296875,101600.0,23674.9296875
2018-09-21,23971.41015625,23764.05078125,23848.630859375,23869.9296875,120600.0,23869.9296875
2018-09-25,23950.98046875,23808.94921875,23881.849609375,23940.259765625,100800.0,23940.259765625
2018-09-26,24033.7890625,23833.919921875,23846.599609375,24033.7890625,84200.0,24033.7890625
2018-09-27,24089.3203125,23778.0390625,23946.4296875,23796.740234375,76200.0,23796.740234375
2018-09-28,24286.099609375,24021.26953125,24080.009765625,24120.0390625,90700.0,24120.0390625
2018-10-01,24306.5390625,24123.5,24173.369140625,24245.759765625,65000.0,24245.759765625
2018-10-02,24448.0703125,24217.259765625,24376.169921875,24270.619140625,80500.0,24270.619140625
2018-10-03,24260.630859375,24030.58984375,24219.189453125,24110.9609375,71300.0,24110.9609375
2018-10-04,24247.8203125,23923.259765625,24242.060546875,23975.619140625,89400.0,23975.619140625
2018-10-05,23928.619140625,23730.189453125,23781.759765625,23783.720703125,84600.0,23783.720703125
2018-10-09,23587.05078125,23442.4609375,23550.470703125,23469.390625,86500.0,23469.390625
2018-10-10,23589.380859375,23373.5390625,23538.919921875,23506.0390625,70600.0,23506.0390625
2018-10-11,23051.189453125,22459.01953125,23043.369140625,22590.859375,115300.0,22590.859375
2018-10-12,22711.130859375,22323.4296875,22323.4296875,22694.66015625,99500.0,22694.66015625
2018-10-15,22520.58984375,22261.919921875,22501.330078125,22271.30078125,79900.0,22271.30078125
2018-10-16,22549.240234375,22269.529296875,22298.19921875,22549.240234375,70100.0,22549.240234375
2018-10-17,22959.41015625,22765.580078125,22806.58984375,22841.119140625,72100.0,22841.119140625
2018-10-18,22873.130859375,22637.2890625,22871.279296875,22658.16015625,64300.0,22658.16015625
2018-10-19,22551.669921875,22212.5703125,22342.0,22532.080078125,67400.0,22532.080078125
2018-10-22,22672.25,22271.58984375,22374.2109375,22614.8203125,63000.0,22614.8203125
2018-10-23,22410.150390625,21993.0703125,22404.140625,22010.779296875,80200.0,22010.779296875
2018-10-24,22207.08984375,21911.419921875,22167.759765625,22091.1796875,83900.0,22091.1796875
2018-10-25,21703.2109375,21204.400390625,21676.830078125,21268.73046875,93600.0,21268.73046875
2018-10-26,21476.66015625,20971.9296875,21440.83984375,21184.599609375,92900.0,21184.599609375
2018-10-29,21465.990234375,21109.970703125,21323.609375,21149.80078125,70800.0,21149.80078125
2018-10-30,21568.400390625,21035.880859375,21049.51953125,21457.2890625,116900.0,21457.2890625
2018-10-31,21920.4609375,21530.390625,21569.560546875,21920.4609375,105000.0,21920.4609375
2018-11-01,21906.41015625,21628.44921875,21906.41015625,21687.650390625,101900.0,21687.650390625
2018-11-02,22308.419921875,21751.330078125,21761.580078125,22243.66015625,101900.0,22243.66015625
2018-11-05,22051.650390625,21865.98046875,22002.470703125,21898.990234375,78700.0,21898.990234375
2018-11-06,22160.830078125,21994.279296875,22018.869140625,22147.75,0.0,22147.75
2018-11-07,22444.650390625,21996.939453125,22189.740234375,22085.80078125,96300.0,22085.80078125
2018-11-08,22583.4296875,22421.0,22446.009765625,22486.919921875,81900.0,22486.919921875
2018-11-09,22494.580078125,22226.009765625,22471.310546875,22250.25,78100.0,22250.25
2018-11-12,22324.009765625,22046.2890625,22121.69921875,22269.880859375,59300.0,22269.880859375
2018-11-13,21892.2890625,21484.650390625,21885.240234375,21810.51953125,85700.0,21810.51953125
2018-11-14,21990.41015625,21764.880859375,21851.130859375,21846.48046875,75200.0,21846.48046875
2018-11-15,21818.73046875,21613.529296875,21670.349609375,21803.619140625,0.0,21803.619140625
2018-11-16,21873.740234375,21663.990234375,21804.900390625,21680.33984375,74900.0,21680.33984375
2018-11-19,21852.919921875,21665.2890625,21679.029296875,21821.16015625,72100.0,21821.16015625
2018-11-20,21687.119140625,21526.94921875,21582.689453125,21583.119140625,82500.0,21583.119140625
2018-11-21,21555.609375,21243.380859375,21286.810546875,21507.5390625,77300.0,21507.5390625
2018-11-22,21684.640625,21484.98046875,21582.470703125,21646.55078125,65900.0,21646.55078125
2018-11-26,21838.099609375,21622.599609375,21647.689453125,21812.0,78000.0,21812.0
2018-11-27,22006.830078125,21816.05078125,21967.98046875,21952.400390625,74000.0,21952.400390625
2018-11-28,22216.98046875,22032.720703125,22036.720703125,22177.01953125,77600.0,22177.01953125
2018-11-29,22437.94921875,22241.169921875,22360.98046875,22262.599609375,69300.0,22262.599609375
2018-11-30,22362.19921875,22231.9609375,22274.970703125,22351.060546875,104100.0,22351.060546875
2018-12-03,22698.7890625,22550.2890625,22629.390625,22574.759765625,70500.0,22574.759765625
2018-12-04,22576.619140625,22033.41015625,22533.970703125,22036.05078125,89600.0,22036.05078125
2018-12-05,21979.1796875,21708.8203125,21755.169921875,21919.330078125,83700.0,21919.330078125
2018-12-06,21805.01953125,21307.720703125,21766.5,21501.619140625,87600.0,21501.619140625
2018-12-07,21734.939453125,21506.44921875,21643.75,21678.6796875,78100.0,21678.6796875
2018-12-10,21365.779296875,21169.9609375,21319.470703125,21219.5,79000.0,21219.5
2018-12-11,21279.01953125,21062.310546875,21273.0390625,21148.01953125,87500.0,21148.01953125
2018-12-12,21631.470703125,21320.720703125,21348.400390625,21602.75,89600.0,21602.75
2018-12-13,21871.33984375,21675.66015625,21755.130859375,21816.189453125,79200.0,21816.189453125
2018-12-14,21751.310546875,21353.939453125,21638.9609375,21374.830078125,102800.0,21374.830078125
2018-12-17,21563.26953125,21363.669921875,21391.73046875,21506.880859375,63400.0,21506.880859375
2018-12-18,21330.359375,21101.439453125,21275.509765625,21115.44921875,80500.0,21115.44921875
2018-12-19,21168.619140625,20880.73046875,21107.169921875,20987.919921875,81300.0,20987.919921875
2018-12-20,20841.33984375,20282.9296875,20779.9296875,20392.580078125,96300.0,20392.580078125
2018-12-21,20334.73046875,20006.669921875,20310.5,20166.189453125,116600.0,20166.189453125
2018-12-25,19785.4296875,19117.9609375,19785.4296875,19155.740234375,0.0,19155.740234375
2018-12-26,19530.349609375,18948.580078125,19302.58984375,19327.060546875,79900.0,19327.060546875
2018-12-27,20211.5703125,19701.759765625,19706.189453125,20077.619140625,93000.0,20077.619140625
2018-12-28,20084.380859375,19900.0390625,19957.880859375,20014.76953125,70600.0,20014.76953125
2019-01-04,19692.580078125,19241.369140625,19655.130859375,19561.9609375,91600.0,19561.9609375
2019-01-07,20266.220703125,19920.80078125,19944.609375,20038.970703125,81500.0,20038.970703125
2019-01-08,20347.919921875,20106.359375,20224.669921875,20204.0390625,86400.0,20204.0390625
2019-01-09,20494.349609375,20331.19921875,20366.30078125,20427.060546875,72800.0,20427.060546875
2019-01-10,20345.919921875,20101.9296875,20270.880859375,20163.80078125,73700.0,20163.80078125
2019-01-11,20389.890625,20294.740234375,20296.44921875,20359.69921875,77700.0,20359.69921875
2019-01-15,20571.279296875,20204.4296875,20264.8203125,20555.2890625,78300.0,20555.2890625
2019-01-16,20580.25,20323.3203125,20575.720703125,20442.75,69500.0,20442.75
2019-01-17,20571.75,20342.4609375,20544.23046875,20402.26953125,63600.0,20402.26953125
2019-01-18,20682.119140625,20454.130859375,20472.810546875,20666.0703125,64700.0,20666.0703125
2019-01-21,20892.6796875,20678.259765625,20848.380859375,20719.330078125,61200.0,20719.330078125
2019-01-22,20805.9296875,20558.30078125,20770.060546875,20622.91015625,57100.0,20622.91015625
2019-01-23,20686.2890625,20438.220703125,20453.439453125,20593.720703125,0.0,20593.720703125
2019-01-24,20620.720703125,20467.58984375,20506.240234375,20574.630859375,61400.0,20574.630859375
2019-01-25,20844.310546875,20598.640625,20598.640625,20773.560546875,68400.0,20773.560546875
2019-01-28,20759.48046875,20624.55078125,20746.2890625,20649.0,56800.0,20649.0
2019-01-29,20673.66015625,20406.220703125,20555.439453125,20664.640625,63100.0,20664.640625
2019-01-30,20706.26953125,20527.529296875,20701.619140625,20556.5390625,72100.0,20556.5390625
2019-01-31,20869.419921875,20682.91015625,20832.91015625,20773.490234375,75700.0,20773.490234375
2019-02-01,20929.630859375,20741.98046875,20797.029296875,20788.390625,82200.0,20788.390625
2019-02-04,20922.580078125,20823.6796875,20831.900390625,20883.76953125,66600.0,20883.76953125
2019-02-05,20981.23046875,20823.1796875,20960.470703125,20844.44921875,65500.0,20844.44921875
2019-02-06,20971.66015625,20860.990234375,20928.869140625,20874.060546875,68900.0,20874.060546875
2019-02-07,20844.76953125,20665.509765625,20812.220703125,20751.279296875,70600.0,20751.279296875
2019-02-08,20562.390625,20315.310546875,20510.5,20333.169921875,86200.0,20333.169921875
2019-02-12,20885.880859375,20428.5703125,20442.55078125,20864.2109375,84100.0,20864.2109375
2019-02-13,21213.740234375,20992.880859375,21029.9296875,21144.48046875,78600.0,21144.48046875
2019-02-14,21235.619140625,21102.16015625,21147.890625,21139.7109375,64500.0,21139.7109375
2019-02-15,21051.509765625,20853.330078125,21051.509765625,20900.630859375,65600.0,20900.630859375
2019-02-18,21306.359375,21189.970703125,21217.3203125,21281.849609375,61800.0,21281.849609375
2019-02-19,21344.169921875,21217.16015625,21256.580078125,21302.650390625,53600.0,21302.650390625
2019-02-20,21494.849609375,21315.390625,21346.0390625,21431.490234375,59700.0,21431.490234375
2019-02-21,21553.349609375,21318.740234375,21422.310546875,21464.23046875,68400.0,21464.23046875
2019-02-22,21451.23046875,21348.669921875,21376.359375,21425.509765625,52400.0,21425.509765625
2019-02-25,21590.029296875,21505.0703125,21567.66015625,21528.23046875,51800.0,21528.23046875
2019-02-26,21610.880859375,21405.83984375,21556.01953125,21449.390625,56400.0,21449.390625
2019-02-27,21578.810546875,21492.650390625,21504.609375,21556.509765625,67700.0,21556.509765625
2019-02-28,21536.55078125,21364.08984375,21536.55078125,21385.16015625,71500.0,21385.16015625
2019-03-01,21641.580078125,21490.01953125,21490.01953125,21602.689453125,62600.0,21602.689453125
2019-03-04,21860.390625,21740.919921875,21812.810546875,21822.0390625,59100.0,21822.0390625
2019-03-05,21798.380859375,21659.0390625,21712.80078125,21726.279296875,59200.0,21726.279296875
2019-03-06,21684.599609375,21550.44921875,21659.029296875,21596.810546875,57100.0,21596.810546875
2019-03-07,21472.16015625,21402.119140625,21456.880859375,21456.009765625,75200.0,21456.009765625
2019-03-08,21359.3203125,20993.0703125,21339.169921875,21025.560546875,99800.0,21025.560546875
2019-03-11,21145.939453125,20938.0,21062.75,21125.08984375,55600.0,21125.08984375
2019-03-12,21568.48046875,21348.810546875,21361.609375,21503.689453125,67800.0,21503.689453125
2019-03-13,21474.169921875,21198.990234375,21425.76953125,21290.240234375,66200.0,21290.240234375
2019-03-14,21522.75,21287.01953125,21474.580078125,21287.01953125,64100.0,21287.01953125
2019-03-15,21521.6796875,21374.849609375,21376.73046875,21450.849609375,83200.0,21450.849609375
2019-03-18,21612.669921875,21500.3203125,21576.359375,21584.5,55200.0,21584.5
2019-03-19,21585.55078125,21425.7890625,21558.4296875,21566.849609375,59900.0,21566.849609375
2019-03-20,21614.169921875,21499.16015625,21548.650390625,21608.919921875,65300.0,21608.919921875
2019-03-22,21713.259765625,21542.029296875,21713.259765625,21627.33984375,78900.0,21627.33984375
2019-03-25,21275.4296875,20911.5703125,21267.41015625,20977.109375,77700.0,20977.109375
2019-03-26,21460.990234375,21174.33984375,21174.33984375,21428.390625,101300.0,21428.390625
2019-03-27,21388.58984375,21242.51953125,21353.609375,21378.73046875,76000.0,21378.73046875
2019-03-28,21191.3203125,20974.189453125,21191.3203125,21033.759765625,71100.0,21033.759765625
2019-03-29,21267.25,21149.419921875,21228.509765625,21205.810546875,61600.0,21205.810546875
2019-04-01,21682.939453125,21471.119140625,21500.890625,21509.029296875,77400.0,21509.029296875
2019-04-02,21744.640625,21490.560546875,21744.640625,21505.310546875,71000.0,21505.310546875
2019-04-03,21722.720703125,21489.94921875,21563.640625,21713.2109375,68500.0,21713.2109375
2019-04-04,21787.599609375,21662.900390625,21724.689453125,21724.94921875,57900.0,21724.94921875
2019-04-05,21839.1796875,21731.33984375,21743.140625,21807.5,58500.0,21807.5
2019-04-08,21900.55078125,21740.529296875,21900.55078125,21761.650390625,54600.0,21761.650390625
2019-04-09,21811.880859375,21698.419921875,21750.2890625,21802.58984375,54300.0,21802.58984375
2019-04-10,21687.5703125,21571.669921875,21579.6796875,21687.5703125,58700.0,21687.5703125
2019-04-11,21721.419921875,21627.869140625,21662.650390625,21711.380859375,61200.0,21711.380859375
2019-04-12,21878.779296875,21698.7109375,21782.349609375,21870.560546875,61600.0,21870.560546875
2019-04-15,22211.029296875,22102.9296875,22122.970703125,22169.109375,66100.0,22169.109375
2019-04-16,22261.330078125,22095.3203125,22108.150390625,22221.66015625,57300.0,22221.66015625
2019-04-17,22345.189453125,22185.869140625,22236.41015625,22277.970703125,75400.0,22277.970703125
2019-04-18,22305.630859375,22058.390625,22274.130859375,22090.119140625,67300.0,22090.119140625
2019-04-19,22250.369140625,22162.23046875,22238.0703125,22200.560546875,0.0,22200.560546875
2019-04-22,22280.189453125,22099.380859375,22188.619140625,22217.900390625,42900.0,22217.900390625
2019-04-23,22268.369140625,22119.939453125,22241.740234375,22259.740234375,52000.0,22259.740234375
2019-04-24,22362.919921875,22125.48046875,22356.830078125,22200.0,67900.0,22200.0
2019-04-25,22334.689453125,22155.23046875,22183.3203125,22307.580078125,63300.0,22307.580078125
2019-04-26,22270.2890625,22073.099609375,22167.48046875,22258.73046875,71900.0,22258.73046875
2019-05-07,22190.490234375,21875.109375,22184.400390625,21923.720703125,90700.0,21923.720703125
2019-05-08,21639.119140625,21514.849609375,21628.0390625,21602.58984375,85700.0,21602.58984375
2019-05-09,21559.759765625,21315.0703125,21492.91015625,21402.130859375,96900.0,21402.130859375
2019-05-10,21584.08984375,21175.330078125,21431.810546875,21344.919921875,98500.0,21344.919921875
2019-05-13,21277.66015625,21127.9296875,21180.740234375,21191.279296875,74500.0,21191.279296875
2019-05-14,21077.48046875,20751.44921875,20870.76953125,21067.23046875,90200.0,21067.23046875
2019-05-15,21191.529296875,20968.080078125,21112.849609375,21188.560546875,84100.0,21188.560546875
2019-05-16,21153.19921875,20951.669921875,21153.19921875,21062.98046875,82500.0,21062.98046875
2019-05-17,21398.849609375,21199.98046875,21246.859375,21250.08984375,75800.0,21250.08984375
2019-05-20,21430.060546875,21282.650390625,21305.970703125,21301.73046875,65100.0,21301.73046875
2019-05-21,21318.80078125,21160.4296875,21211.259765625,21272.44921875,70100.0,21272.44921875
2019-05-22,21404.5390625,21266.98046875,21373.51953125,21283.369140625,64500.0,21283.369140625
2019-05-23,21209.560546875,21072.720703125,21180.240234375,21151.140625,63900.0,21151.140625
2019-05-24,21117.220703125,20922.0,20980.7890625,21117.220703125,67700.0,21117.220703125
2019-05-27,21232.380859375,21113.759765625,21148.4609375,21182.580078125,41600.0,21182.580078125
2019-05-28,21297.69921875,21177.26953125,21187.169921875,21260.140625,98500.0,21260.140625
2019-05-29,21071.73046875,20884.609375,21055.419921875,21003.369140625,70000.0,21003.369140625
2019-05-30,20942.529296875,20809.2890625,20881.5,20942.529296875,58700.0,20942.529296875
2019-05-31,20823.099609375,20581.580078125,20785.2109375,20601.189453125,79100.0,20601.189453125
2019-06-03,20438.029296875,20305.740234375,20327.869140625,20410.880859375,67400.0,20410.880859375
2019-06-04,20464.5703125,20289.640625,20435.859375,20408.5390625,69200.0,20408.5390625
2019-06-05,20800.640625,20646.150390625,20667.890625,20776.099609375,72300.0,20776.099609375
2019-06-06,20842.279296875,20745.83984375,20745.83984375,20774.0390625,59600.0,20774.0390625
2019-06-07,20907.76953125,20816.580078125,20859.779296875,20884.7109375,50700.0,20884.7109375
2019-06-10,21166.119140625,21077.94921875,21095.400390625,21134.419921875,58200.0,21134.419921875
2019-06-11,21227.1796875,21066.619140625,21099.5390625,21204.279296875,52100.0,21204.279296875
2019-06-12,21259.69921875,21118.75,21130.390625,21129.720703125,56500.0,21129.720703125
2019-06-13,21111.23046875,20932.130859375,21040.91015625,21032.0,65700.0,21032.0
2019-06-14,21119.73046875,20971.1796875,21049.41015625,21116.890625,60400.0,21116.890625
2019-06-17,21185.25,21044.619140625,21094.9609375,21124.0,49100.0,21124.0
2019-06-18,21153.650390625,20924.189453125,21111.76953125,20972.7109375,54600.0,20972.7109375
2019-06-19,21358.720703125,21213.4296875,21223.169921875,21333.869140625,64100.0,21333.869140625
2019-06-20,21491.390625,21377.26953125,21417.740234375,21462.859375,55700.0,21462.859375
2019-06-21,21497.8203125,21221.69921875,21487.669921875,21258.640625,89000.0,21258.640625
2019-06-24,21317.859375,21185.669921875,21223.560546875,21285.990234375,43200.0,21285.990234375
2019-06-25,21313.76953125,21114.470703125,21238.0703125,21193.810546875,53900.0,21193.810546875
2019-06-26,21129.640625,21035.83984375,21067.6796875,21086.58984375,50300.0,21086.58984375
2019-06-27,21338.169921875,21123.970703125,21156.880859375,21338.169921875,61300.0,21338.169921875
2019-06-28,21324.9296875,21199.849609375,21282.220703125,21275.919921875,62100.0,21275.919921875
2019-07-01,21758.33984375,21559.169921875,21566.26953125,21729.970703125,66900.0,21729.970703125
2019-07-02,21784.220703125,21697.310546875,21699.4296875,21754.26953125,54700.0,21754.26953125
2019-07-03,21708.720703125,21566.650390625,21684.0703125,21638.16015625,55000.0,21638.16015625
2019-07-04,21755.630859375,21672.5,21740.9296875,21702.44921875,37800.0,21702.44921875
2019-07-05,21746.380859375,21647.73046875,21703.609375,21746.380859375,44800.0,21746.380859375
2019-07-08,21672.650390625,21499.5703125,21665.7890625,21534.349609375,51900.0,21534.349609375
2019-07-09,21687.2890625,21508.220703125,21598.150390625,21565.150390625,53900.0,21565.150390625
2019-07-10,21601.859375,21488.220703125,21499.4609375,21533.48046875,58900.0,21533.48046875
2019-07-11,21649.9296875,21532.5703125,21547.189453125,21643.529296875,49600.0,21643.529296875
2019-07-12,21720.140625,21589.830078125,21720.140625,21685.900390625,45400.0,21685.900390625
2019-07-16,21655.51953125,21514.890625,21644.380859375,21535.25,49800.0,21535.25
2019-07-17,21488.26953125,21380.55078125,21474.630859375,21469.1796875,53300.0,21469.1796875
2019-07-18,21347.83984375,20993.439453125,21336.80078125,21046.240234375,70200.0,21046.240234375
2019-07-19,21474.30078125,21121.900390625,21146.5,21466.990234375,57900.0,21466.990234375
2019-07-22,21445.029296875,21317.849609375,21394.75,21416.7890625,46900.0,21416.7890625
2019-07-23,21686.529296875,21411.9296875,21425.439453125,21620.880859375,48100.0,21620.880859375
2019-07-24,21744.880859375,21677.7109375,21726.98046875,21709.5703125,51100.0,21709.5703125
2019-07-25,21823.0703125,21715.689453125,21715.94921875,21756.55078125,46900.0,21756.55078125
2019-07-26,21709.740234375,21590.66015625,21700.19921875,21658.150390625,47600.0,21658.150390625
2019-07-29,21652.94921875,21518.69921875,21627.55078125,21616.80078125,47000.0,21616.80078125
2019-07-30,21792.98046875,21665.859375,21681.8203125,21709.310546875,54500.0,21709.310546875
2019-07-31,21589.109375,21476.0703125,21526.380859375,21521.529296875,76500.0,21521.529296875
2019-08-01,21556.689453125,21288.900390625,21361.580078125,21540.990234375,75700.0,21540.990234375
2019-08-02,21211.060546875,20960.08984375,21211.060546875,21087.16015625,91500.0,21087.16015625
2019-08-05,20941.830078125,20514.189453125,20909.98046875,20720.2890625,85800.0,20720.2890625
2019-08-06,20607.830078125,20110.759765625,20325.51953125,20585.310546875,89700.0,20585.310546875
2019-08-07,20570.189453125,20406.51953125,20548.0703125,20516.560546875,73600.0,20516.560546875
2019-08-08,20682.240234375,20462.98046875,20529.2890625,20593.349609375,64800.0,20593.349609375
2019-08-09,20782.060546875,20676.919921875,20758.150390625,20684.8203125,63700.0,20684.8203125
2019-08-13,20503.380859375,20369.26953125,20432.6796875,20455.439453125,72900.0,20455.439453125
2019-08-14,20697.419921875,20581.169921875,20669.990234375,20655.130859375,60900.0,20655.130859375
2019-08-15,20419.880859375,20184.849609375,20324.25,20405.650390625,68200.0,20405.650390625
2019-08-16,20465.7109375,20300.349609375,20323.970703125,20418.810546875,58400.0,20418.810546875
2019-08-19,20633.900390625,20502.66015625,20590.470703125,20563.16015625,50600.0,20563.16015625
2019-08-20,20684.060546875,20582.009765625,20605.349609375,20677.220703125,50100.0,20677.220703125
2019-08-21,20626.05078125,20482.619140625,20489.970703125,20618.5703125,53000.0,20618.5703125
2019-08-22,20731.189453125,20584.2890625,20706.0703125,20628.009765625,54600.0,20628.009765625
2019-08-23,20719.310546875,20579.98046875,20579.98046875,20710.91015625,50700.0,20710.91015625
2019-08-26,20329.009765625,20173.759765625,20325.439453125,20261.0390625,69900.0,20261.0390625
2019-08-27,20529.939453125,20439.919921875,20467.220703125,20456.080078125,60800.0,20456.080078125
2019-08-28,20511.2109375,20433.310546875,20474.310546875,20479.419921875,51500.0,20479.419921875
2019-08-29,20520.6796875,20361.119140625,20500.5,20460.9296875,55100.0,20460.9296875
2019-08-30,20748.349609375,20633.30078125,20641.490234375,20704.369140625,72000.0,20704.369140625
2019-09-02,20667.560546875,20614.2890625,20625.75,20620.189453125,42400.0,20620.189453125
2019-09-03,20662.23046875,20578.01953125,20581.580078125,20625.16015625,0.0,20625.16015625
2019-09-04,20694.349609375,20554.16015625,20578.669921875,20649.140625,51500.0,20649.140625
2019-09-05,21164.609375,20787.9296875,20800.2890625,21085.939453125,83000.0,21085.939453125
2019-09-06,21241.2890625,21145.810546875,21201.830078125,21199.5703125,71100.0,21199.5703125
2019-09-09,21333.509765625,21182.259765625,21214.560546875,21318.419921875,57800.0,21318.419921875
2019-09-10,21438.349609375,21350.349609375,21363.5703125,21392.099609375,92400.0,21392.099609375
2019-09-11,21619.2109375,21437.8203125,21466.66015625,21597.759765625,110100.0,21597.759765625
2019-09-12,21825.919921875,21743.9609375,21761.08984375,21759.609375,96000.0,21759.609375
2019-09-13,22019.66015625,21820.939453125,21907.830078125,21988.2890625,116300.0,21988.2890625
2019-09-17,22041.080078125,21878.630859375,21947.58984375,22001.3203125,81500.0,22001.3203125
2019-09-18,22027.859375,21942.029296875,22014.650390625,21960.7109375,69400.0,21960.7109375
2019-09-19,22255.560546875,22003.30078125,22064.4609375,22044.44921875,78200.0,22044.44921875
2019-09-20,22204.75,22047.900390625,22130.740234375,22079.08984375,85000.0,22079.08984375
2019-09-24,22168.740234375,22077.939453125,22095.349609375,22098.83984375,68400.0,22098.83984375
2019-09-25,22036.48046875,21906.0,21961.8203125,22020.150390625,61600.0,22020.150390625
2019-09-26,22184.91015625,21986.240234375,22160.51953125,22048.240234375,81600.0,22048.240234375
2019-09-27,21955.7890625,21733.689453125,21934.9296875,21878.900390625,76400.0,21878.900390625
2019-09-30,21811.98046875,21666.599609375,21793.830078125,21755.83984375,69900.0,21755.83984375
2019-10-01,21938.76953125,21811.98046875,21831.439453125,21885.240234375,62300.0,21885.240234375
2019-10-02,21795.009765625,21725.23046875,21744.619140625,21778.609375,63300.0,21778.609375
2019-10-03,21437.740234375,21277.359375,21422.220703125,21341.740234375,67700.0,21341.740234375
2019-10-04,21410.19921875,21276.009765625,21316.1796875,21410.19921875,57700.0,21410.19921875
2019-10-07,21475.279296875,21328.259765625,21445.73046875,21375.25,47400.0,21375.25
2019-10-08,21629.240234375,21483.1796875,21494.48046875,21587.779296875,60800.0,21587.779296875
2019-10-09,21467.76953125,21359.83984375,21359.83984375,21456.380859375,55400.0,21456.380859375
2019-10-10,21601.4609375,21308.880859375,21456.26953125,21551.98046875,59900.0,21551.98046875
2019-10-11,21820.76953125,21658.26953125,21749.9296875,21798.869140625,67400.0,21798.869140625
2019-10-15,22219.630859375,22049.7109375,22063.7109375,22207.2109375,74500.0,22207.2109375
2019-10-16,22615.470703125,22434.349609375,22479.5703125,22472.919921875,78700.0,22472.919921875
2019-10-17,22522.390625,22424.919921875,22451.150390625,22451.859375,57800.0,22451.859375
2019-10-18,22649.849609375,22466.259765625,22528.560546875,22492.6796875,59200.0,22492.6796875
2019-10-21,22581.279296875,22515.73046875,22541.220703125,22548.900390625,48400.0,22548.900390625
2019-10-23,22648.810546875,22457.890625,22619.76953125,22625.380859375,68000.0,22625.380859375
2019-10-24,22780.990234375,22704.330078125,22725.439453125,22750.599609375,61300.0,22750.599609375
2019-10-25,22819.919921875,22715.130859375,22753.240234375,22799.810546875,57200.0,22799.810546875
2019-10-28,22896.220703125,22830.5703125,22854.439453125,22867.26953125,48100.0,22867.26953125
2019-10-29,23008.4296875,22935.349609375,22950.7890625,22974.130859375,72900.0,22974.130859375
2019-10-30,22961.23046875,22827.9296875,22953.169921875,22843.119140625,101600.0,22843.119140625
2019-10-31,22988.80078125,22875.5,22910.099609375,22927.0390625,78300.0,22927.0390625
2019-11-01,22852.720703125,22705.599609375,22730.490234375,22850.76953125,65400.0,22850.76953125
2019-11-05,23328.51953125,23090.939453125,23118.7890625,23251.990234375,102100.0,23251.990234375
2019-11-06,23352.560546875,23246.5703125,23343.509765625,23303.8203125,77400.0,23303.8203125
2019-11-07,23336.0,23253.3203125,23283.140625,23330.3203125,70900.0,23330.3203125
2019-11-08,23591.08984375,23313.41015625,23550.0390625,23391.869140625,94600.0,23391.869140625
2019-11-11,23471.8203125,23323.01953125,23422.130859375,23331.83984375,61500.0,23331.83984375
2019-11-12,23545.69921875,23312.25,23336.369140625,23520.009765625,63000.0,23520.009765625
2019-11-13,23452.630859375,23270.9296875,23439.25,23319.869140625,63400.0,23319.869140625
2019-11-14,23360.060546875,23062.16015625,23325.5,23141.55078125,79900.0,23141.55078125
2019-11-15,23340.76953125,23121.58984375,23160.529296875,23303.3203125,72200.0,23303.3203125
2019-11-18,23420.619140625,23271.2890625,23304.25,23416.759765625,57300.0,23416.759765625
2019-11-19,23389.529296875,23244.9296875,23366.359375,23292.650390625,64200.0,23292.650390625
2019-11-20,23303.169921875,23086.119140625,23176.490234375,23148.5703125,65700.0,23148.5703125
2019-11-21,23108.080078125,22726.7109375,23071.490234375,23038.580078125,69800.0,23038.580078125
2019-11-22,23219.509765625,23030.330078125,23030.330078125,23112.880859375,55600.0,23112.880859375
2019-11-25,23347.1796875,23255.390625,23292.849609375,23292.810546875,50300.0,23292.810546875
2019-11-26,23608.060546875,23350.099609375,23451.400390625,23373.3203125,94300.0,23373.3203125
2019-11-27,23507.8203125,23418.23046875,23452.849609375,23437.76953125,52200.0,23437.76953125
2019-11-28,23482.3203125,23367.330078125,23458.880859375,23409.140625,44800.0,23409.140625
2019-11-29,23498.76953125,23273.369140625,23497.439453125,23293.91015625,52100.0,23293.91015625
2019-12-02,23562.05078125,23378.400390625,23388.630859375,23529.5,47700.0,23529.5
2019-12-03,23388.1796875,23186.83984375,23231.140625,23379.810546875,58800.0,23379.810546875
